Legislation Number,URL,Congress,Bill Text Type,Bill Text Type Code,Latest Title,HTML Url,PDF Url
H.R. 2754,https://www.congress.gov/bill/117th-congress/house-bill/2754,117,Introduced in House,IH,COVID–19 Long Haulers Act,https://www.congress.gov/117/bills/hr2754/generated/BILLS-117hr2754ih.html,https://www.congress.gov/117/bills/hr2754/BILLS-117hr2754ih.pdf
H.R. 1136,https://www.congress.gov/bill/117th-congress/house-bill/1136,117,Introduced in House,IH,Federal Jobs Act,https://www.congress.gov/117/bills/hr1136/generated/BILLS-117hr1136ih.html,https://www.congress.gov/117/bills/hr1136/BILLS-117hr1136ih.pdf
H.Res. 489,https://www.congress.gov/bill/117th-congress/house-resolution/489,117,Introduced in House,IH,Encouraging the celebration of the month of June as LGBTQIA+ Pride Month.,https://www.congress.gov/117/bills/hres489/generated/BILLS-117hres489ih.html,https://www.congress.gov/117/bills/hres489/BILLS-117hres489ih.pdf
H.R. 1443,https://www.congress.gov/bill/117th-congress/house-bill/1443,117,Reported in House,RH,LGBTQ Business Equal Credit Enforcement and Investment Act,https://www.congress.gov/117/bills/hr1443/generated/BILLS-117hr1443rh.html,https://www.congress.gov/117/bills/hr1443/BILLS-117hr1443rh.pdf
H.Con.Res. 46,https://www.congress.gov/bill/117th-congress/house-concurrent-resolution/46,117,Introduced in House,IH,Recognizing the significance of equal pay and the disparity in wages paid to men and to Black women.,https://www.congress.gov/117/bills/hconres46/generated/BILLS-117hconres46ih.html,https://www.congress.gov/117/bills/hconres46/BILLS-117hconres46ih.pdf
H.Res. 974,https://www.congress.gov/bill/117th-congress/house-resolution/974,117,Introduced in House,IH,Supporting the goals and ideals of National Women and Girls HIV/AIDS Awareness Day.,https://www.congress.gov/117/bills/hres974/generated/BILLS-117hres974ih.html,https://www.congress.gov/117/bills/hres974/BILLS-117hres974ih.pdf
H.R. 8072,https://www.congress.gov/bill/117th-congress/house-bill/8072,117,Introduced in House,IH,LOVE Act of 2022,https://www.congress.gov/117/bills/hr8072/generated/BILLS-117hr8072ih.html,https://www.congress.gov/117/bills/hr8072/BILLS-117hr8072ih.pdf
H.R. 1661,https://www.congress.gov/bill/117th-congress/house-bill/1661,117,Introduced in House,IH,Girls LEAD Act,https://www.congress.gov/117/bills/hr1661/generated/BILLS-117hr1661ih.html,https://www.congress.gov/117/bills/hr1661/BILLS-117hr1661ih.pdf
H.R. 3485,https://www.congress.gov/bill/117th-congress/house-bill/3485,117,Reported in House,RH,Global Respect Act,https://www.congress.gov/117/bills/hr3485/generated/BILLS-117hr3485rh.html,https://www.congress.gov/117/bills/hr3485/BILLS-117hr3485rh.pdf
H.Res. 88,https://www.congress.gov/bill/117th-congress/house-resolution/88,117,Introduced in House,IH,"Recognizing women's cardiovascular health as a critical health care priority that affects every State and contributes to increased health care costs, and promoting the necessity of increased awareness of and education on the symptoms for heart disease among women, gender-specific cardiovascular disease research, and policy action to alleviate the risks of heart disease among women.",https://www.congress.gov/117/bills/hres88/generated/BILLS-117hres88ih.html,https://www.congress.gov/117/bills/hres88/BILLS-117hres88ih.pdf
H.Res. 1198,https://www.congress.gov/bill/117th-congress/house-resolution/1198,117,Introduced in House,IH,Encouraging the celebration of the month of June as LGBTQIA+ Pride Month.,https://www.congress.gov/117/bills/hres1198/generated/BILLS-117hres1198ih.html,https://www.congress.gov/117/bills/hres1198/BILLS-117hres1198ih.pdf
H.Res. 363,https://www.congress.gov/bill/117th-congress/house-resolution/363,117,Introduced in House,IH,Original Fair Housing Resolution of 2021,https://www.congress.gov/117/bills/hres363/generated/BILLS-117hres363ih.html,https://www.congress.gov/117/bills/hres363/BILLS-117hres363ih.pdf
H.R. 3853,https://www.congress.gov/bill/117th-congress/house-bill/3853,117,Introduced in House,IH,Pink Tax Repeal Act,https://www.congress.gov/117/bills/hr3853/generated/BILLS-117hr3853ih.html,https://www.congress.gov/117/bills/hr3853/BILLS-117hr3853ih.pdf
H.Res. 1128,https://www.congress.gov/bill/117th-congress/house-resolution/1128,117,Introduced in House,IH,"Supporting the goals and ideals of the International Day Against Homophobia, Transphobia, Biphobia, and Intersexphobia.",https://www.congress.gov/117/bills/hres1128/generated/BILLS-117hres1128ih.html,https://www.congress.gov/117/bills/hres1128/BILLS-117hres1128ih.pdf
H.Res. 405,https://www.congress.gov/bill/117th-congress/house-resolution/405,117,Introduced in House,IH,"Supporting the goals and ideals of the International Day Against Homophobia, Transphobia, and Biphobia.",https://www.congress.gov/117/bills/hres405/generated/BILLS-117hres405ih.html,https://www.congress.gov/117/bills/hres405/BILLS-117hres405ih.pdf
H.R. 8423,https://www.congress.gov/bill/117th-congress/house-bill/8423,117,Introduced in House,IH,Bicycles for Rural African Transport Act,https://www.congress.gov/117/bills/hr8423/generated/BILLS-117hr8423ih.html,https://www.congress.gov/117/bills/hr8423/BILLS-117hr8423ih.pdf
H.Con.Res. 4,https://www.congress.gov/bill/117th-congress/house-concurrent-resolution/4,117,Introduced in House,IH,"Supporting the goals and ideals of No Name-Calling Week in bringing attention to name-calling of all kinds and providing schools with the tools and inspiration to launch an ongoing dialogue about ways to eliminate name-calling, bullying, and harassment in their communities.",https://www.congress.gov/117/bills/hconres4/generated/BILLS-117hconres4ih.html,https://www.congress.gov/117/bills/hconres4/BILLS-117hconres4ih.pdf
H.R. 1225,https://www.congress.gov/bill/117th-congress/house-bill/1225,117,Introduced in House,IH,National Security Diversity and Inclusion Workforce Act of 2021,https://www.congress.gov/117/bills/hr1225/generated/BILLS-117hr1225ih.html,https://www.congress.gov/117/bills/hr1225/BILLS-117hr1225ih.pdf
H.R. 3285,https://www.congress.gov/bill/117th-congress/house-bill/3285,117,Engrossed in House,EH,21st Century President Act,https://www.congress.gov/117/bills/hr3285/generated/BILLS-117hr3285eh.html,https://www.congress.gov/117/bills/hr3285/BILLS-117hr3285eh.pdf
H.R. 8948,https://www.congress.gov/bill/117th-congress/house-bill/8948,117,Introduced in House,IH,Runaway and Homeless Youth and Trafficking Prevention Act of 2022,https://www.congress.gov/117/bills/hr8948/generated/BILLS-117hr8948ih.html,https://www.congress.gov/117/bills/hr8948/BILLS-117hr8948ih.pdf
H.R. 5651,https://www.congress.gov/bill/117th-congress/house-bill/5651,117,Introduced in House,IH,Fresh Start Act of 2021,https://www.congress.gov/117/bills/hr5651/generated/BILLS-117hr5651ih.html,https://www.congress.gov/117/bills/hr5651/BILLS-117hr5651ih.pdf
H.R. 1379,https://www.congress.gov/bill/117th-congress/house-bill/1379,117,Introduced in House,IH,Protecting LGBTQ Youth Act,https://www.congress.gov/117/bills/hr1379/generated/BILLS-117hr1379ih.html,https://www.congress.gov/117/bills/hr1379/BILLS-117hr1379ih.pdf
H.Res. 499,https://www.congress.gov/bill/117th-congress/house-resolution/499,117,Introduced in House,IH,"Expressing support for the designation of June 26 as ""LGBTQ Equality Day"".",https://www.congress.gov/117/bills/hres499/generated/BILLS-117hres499ih.html,https://www.congress.gov/117/bills/hres499/BILLS-117hres499ih.pdf
H.R. 3285,https://www.congress.gov/bill/117th-congress/house-bill/3285,117,Introduced in House,IH,21st Century President Act,https://www.congress.gov/117/bills/hr3285/generated/BILLS-117hr3285ih.html,https://www.congress.gov/117/bills/hr3285/BILLS-117hr3285ih.pdf
H.Res. 1078,https://www.congress.gov/bill/117th-congress/house-resolution/1078,117,Introduced in House,IH,"Promoting and supporting the goals and ideals of the Fair Housing Act and recognizing April 2022 as Fair Housing Month, which includes bringing attention to the discrimination faced by everyday Americans in the United States in housing and housing-related transactions on the basis of race, color, national origin, sex, sexual orientation, gender identity, familial status, disability, and religion, particularly during the COVID-19 pandemic.",https://www.congress.gov/117/bills/hres1078/generated/BILLS-117hres1078ih.html,https://www.congress.gov/117/bills/hres1078/BILLS-117hres1078ih.pdf
H.Res. 1191,https://www.congress.gov/bill/117th-congress/house-resolution/1191,117,Reported in House,RH,"Providing for consideration of the bill (H.R. 4176) to improve Federal population surveys by requiring the collection of voluntary, self-disclosed information on sexual orientation and gender identity in certain surveys, and for other purposes; providing for consideration of the bill (H.R. 5585) to establish the Advanced Research Projects Agency-Health, and for other purposes; providing for consideration of the bill (H.R. 7666) to amend the Public Health Service Act to reauthorize certain programs relating to mental health and substance use disorders, and for other purposes; and for other purposes.",https://www.congress.gov/117/bills/hres1191/generated/BILLS-117hres1191rh.html,https://www.congress.gov/117/bills/hres1191/BILLS-117hres1191rh.pdf
H.R. 4131,https://www.congress.gov/bill/117th-congress/house-bill/4131,117,Introduced in House,IH,Better Care Better Jobs Act,https://www.congress.gov/117/bills/hr4131/generated/BILLS-117hr4131ih.html,https://www.congress.gov/117/bills/hr4131/BILLS-117hr4131ih.pdf
H.R. 9219,https://www.congress.gov/bill/117th-congress/house-bill/9219,117,Introduced in House,IH,Justice for All Act of 2022,https://www.congress.gov/117/bills/hr9219/generated/BILLS-117hr9219ih.html,https://www.congress.gov/117/bills/hr9219/BILLS-117hr9219ih.pdf
H.Res. 374,https://www.congress.gov/bill/117th-congress/house-resolution/374,117,Introduced in House,IH,Condemning the Texas Democratic Party for refusing to denounce racism.,https://www.congress.gov/117/bills/hres374/generated/BILLS-117hres374ih.html,https://www.congress.gov/117/bills/hres374/BILLS-117hres374ih.pdf
H.R. 8537,https://www.congress.gov/bill/117th-congress/house-bill/8537,117,Introduced in House,IH,Mass Shooter Prosecution Act of 2022,https://www.congress.gov/117/bills/hr8537/generated/BILLS-117hr8537ih.html,https://www.congress.gov/117/bills/hr8537/BILLS-117hr8537ih.pdf
H.R. 1455,https://www.congress.gov/bill/117th-congress/house-bill/1455,117,Introduced in House,IH,To obtain and direct the placement in the Capitol or on the Capitol Grounds of a monument to honor Associate Justice of the Supreme Court of the United States Ruth Bader Ginsburg.,https://www.congress.gov/117/bills/hr1455/generated/BILLS-117hr1455ih.html,https://www.congress.gov/117/bills/hr1455/BILLS-117hr1455ih.pdf
H.R. 5762,https://www.congress.gov/bill/117th-congress/house-bill/5762,117,Introduced in House,IH,National Domestic Violence Prevention Action Plan Act of 2021,https://www.congress.gov/117/bills/hr5762/generated/BILLS-117hr5762ih.html,https://www.congress.gov/117/bills/hr5762/BILLS-117hr5762ih.pdf
H.R. 4838,https://www.congress.gov/bill/117th-congress/house-bill/4838,117,Introduced in House,IH,"Youth, Peace, and Security Act of 2021",https://www.congress.gov/117/bills/hr4838/generated/BILLS-117hr4838ih.html,https://www.congress.gov/117/bills/hr4838/BILLS-117hr4838ih.pdf
H.R. 1834,https://www.congress.gov/bill/117th-congress/house-bill/1834,117,Introduced in House,IH,Hate Crimes Commission Act of 2021,https://www.congress.gov/117/bills/hr1834/generated/BILLS-117hr1834ih.html,https://www.congress.gov/117/bills/hr1834/BILLS-117hr1834ih.pdf
H.R. 133,https://www.congress.gov/bill/117th-congress/house-bill/133,117,Introduced in House,IH,David’s Law,https://www.congress.gov/117/bills/hr133/generated/BILLS-117hr133ih.html,https://www.congress.gov/117/bills/hr133/BILLS-117hr133ih.pdf
H.Res. 814,https://www.congress.gov/bill/117th-congress/house-resolution/814,117,Introduced in House,IH,Supporting the goals and principles of Transgender Day of Remembrance of memorializing the lives lost this year to antitransgender violence.,https://www.congress.gov/117/bills/hres814/generated/BILLS-117hres814ih.html,https://www.congress.gov/117/bills/hres814/BILLS-117hres814ih.pdf
H.Res. 315,https://www.congress.gov/bill/117th-congress/house-resolution/315,117,Introduced in House,IH,Celebrating the 130th anniversary of the birth of Bhimrao Ramji Ambedkar.,https://www.congress.gov/117/bills/hres315/generated/BILLS-117hres315ih.html,https://www.congress.gov/117/bills/hres315/BILLS-117hres315ih.pdf
H.R. 3573,https://www.congress.gov/bill/117th-congress/house-bill/3573,117,Introduced in House,IH,Stop Mental Health Stigma in Our Communities Act,https://www.congress.gov/117/bills/hr3573/generated/BILLS-117hr3573ih.html,https://www.congress.gov/117/bills/hr3573/BILLS-117hr3573ih.pdf
H.Res. 546,https://www.congress.gov/bill/117th-congress/house-resolution/546,117,Introduced in House,IH,Expressing the sense of the House of Representatives that the United States Women's National Soccer Team and the United States Men's National Soccer Team should receive equal pay for equal work.,https://www.congress.gov/117/bills/hres546/generated/BILLS-117hres546ih.html,https://www.congress.gov/117/bills/hres546/BILLS-117hres546ih.pdf
H.R. 5994,https://www.congress.gov/bill/117th-congress/house-bill/5994,117,Introduced in House,IH,BE HEARD in the Workplace Act,https://www.congress.gov/117/bills/hr5994/generated/BILLS-117hr5994ih.html,https://www.congress.gov/117/bills/hr5994/BILLS-117hr5994ih.pdf
H.R. 9001,https://www.congress.gov/bill/117th-congress/house-bill/9001,117,Introduced in House,IH,Reduce Gun Violence Act of 2022,https://www.congress.gov/117/bills/hr9001/generated/BILLS-117hr9001ih.html,https://www.congress.gov/117/bills/hr9001/BILLS-117hr9001ih.pdf
H.R. 4814,https://www.congress.gov/bill/117th-congress/house-bill/4814,117,Introduced in House,IH,To obtain and direct the placement in the Capitol or on the Capitol Grounds of a statue to honor Associate Justice of the Supreme Court of the United States Sandra Day O'Connor and a statue to honor Associate Justice of the Supreme Court of the United States Ruth Bader Ginsburg.,https://www.congress.gov/117/bills/hr4814/generated/BILLS-117hr4814ih.html,https://www.congress.gov/117/bills/hr4814/BILLS-117hr4814ih.pdf
H.R. 5018,https://www.congress.gov/bill/117th-congress/house-bill/5018,117,Introduced in House,IH,FAIR Scoring Act,https://www.congress.gov/117/bills/hr5018/generated/BILLS-117hr5018ih.html,https://www.congress.gov/117/bills/hr5018/BILLS-117hr5018ih.pdf
H.Con.Res. 122,https://www.congress.gov/bill/117th-congress/house-concurrent-resolution/122,117,Introduced in House,IH,Recognizing the significance of equal pay and the disparity in wages paid to Latina women in comparison to men.,https://www.congress.gov/117/bills/hconres122/generated/BILLS-117hconres122ih.html,https://www.congress.gov/117/bills/hconres122/BILLS-117hconres122ih.pdf
H.Con.Res. 55,https://www.congress.gov/bill/117th-congress/house-concurrent-resolution/55,117,Introduced in House,IH,Recognizing the significance of equal pay and the disparity in wages paid to Latina women in comparison to men.,https://www.congress.gov/117/bills/hconres55/generated/BILLS-117hconres55ih.html,https://www.congress.gov/117/bills/hconres55/BILLS-117hconres55ih.pdf
H.Res. 1488,https://www.congress.gov/bill/117th-congress/house-resolution/1488,117,Introduced in House,IH,Supporting the goals and principles of Transgender Day of Remembrance by recognizing the epidemic of violence toward transgender people and memorializing the lives lost this year.,https://www.congress.gov/117/bills/hres1488/generated/BILLS-117hres1488ih.html,https://www.congress.gov/117/bills/hres1488/BILLS-117hres1488ih.pdf
