Legislation Number,URL,Congress,Bill Text Type,Bill Text Type Code,Latest Title,HTML Url,PDF Url
S. 685,https://www.congress.gov/bill/117th-congress/senate-bill/685,117,Introduced in Senate,IS,America's Clean Future Fund Act,https://www.congress.gov/117/bills/s685/generated/BILLS-117s685is.html,https://www.congress.gov/117/bills/s685/BILLS-117s685is.pdf
S. 2792,https://www.congress.gov/bill/117th-congress/senate-bill/2792,117,Reported to Senate,RS,National Defense Authorization Act for Fiscal Year 2022,https://www.congress.gov/117/bills/s2792/generated/BILLS-117s2792rs.html,https://www.congress.gov/117/bills/s2792/BILLS-117s2792rs.pdf
S. 5315,https://www.congress.gov/bill/117th-congress/senate-bill/5315,117,Introduced in Senate,IS,Anti-Corruption and Public Integrity Act,https://www.congress.gov/117/bills/s5315/generated/BILLS-117s5315is.html,https://www.congress.gov/117/bills/s5315/BILLS-117s5315is.pdf
S. 4980,https://www.congress.gov/bill/117th-congress/senate-bill/4980,117,Introduced in Senate,IS,Consumer Bankruptcy Reform Act of 2022,https://www.congress.gov/117/bills/s4980/generated/BILLS-117s4980is.html,https://www.congress.gov/117/bills/s4980/BILLS-117s4980is.pdf
S. 2297,https://www.congress.gov/bill/117th-congress/senate-bill/2297,117,Reported to Senate,RS,International Pandemic Preparedness and COVID-19 Response Act of 2021,https://www.congress.gov/117/bills/s2297/generated/BILLS-117s2297rs.html,https://www.congress.gov/117/bills/s2297/BILLS-117s2297rs.pdf
S. 3022,https://www.congress.gov/bill/117th-congress/senate-bill/3022,117,Introduced in Senate,IS,Stop Wall Street Looting Act,https://www.congress.gov/117/bills/s3022/generated/BILLS-117s3022is.html,https://www.congress.gov/117/bills/s3022/BILLS-117s3022is.pdf
S. 2297,https://www.congress.gov/bill/117th-congress/senate-bill/2297,117,Introduced in Senate,IS,International Pandemic Preparedness and COVID-19 Response Act of 2021,https://www.congress.gov/117/bills/s2297/generated/BILLS-117s2297is.html,https://www.congress.gov/117/bills/s2297/BILLS-117s2297is.pdf
S. 1360,https://www.congress.gov/bill/117th-congress/senate-bill/1360,117,Introduced in Senate,IS,Child Care for Working Families Act,https://www.congress.gov/117/bills/s1360/generated/BILLS-117s1360is.html,https://www.congress.gov/117/bills/s1360/BILLS-117s1360is.pdf
S. 1605,https://www.congress.gov/bill/117th-congress/senate-bill/1605,117,Public Law,PL,National Defense Authorization Act for Fiscal Year 2022,https://www.congress.gov/117/plaws/publ81/generated/PLAW-117publ81_uslm.html,https://www.congress.gov/117/plaws/publ81/PLAW-117publ81.pdf
S. 1605,https://www.congress.gov/bill/117th-congress/senate-bill/1605,117,Engrossed Amendment House,EAH,National Defense Authorization Act for Fiscal Year 2022,https://www.congress.gov/117/bills/s1605/generated/BILLS-117s1605eah.html,https://www.congress.gov/117/bills/s1605/BILLS-117s1605eah.pdf
S. 1605,https://www.congress.gov/bill/117th-congress/senate-bill/1605,117,Enrolled Bill,ENR,National Defense Authorization Act for Fiscal Year 2022,https://www.congress.gov/117/bills/s1605/generated/BILLS-117s1605enr.html,https://www.congress.gov/117/bills/s1605/BILLS-117s1605enr.pdf
S. 418,https://www.congress.gov/bill/117th-congress/senate-bill/418,117,Introduced in Senate,IS,E-Verify Act,https://www.congress.gov/117/bills/s418/generated/BILLS-117s418is.html,https://www.congress.gov/117/bills/s418/BILLS-117s418is.pdf
S. 984,https://www.congress.gov/bill/117th-congress/senate-bill/984,117,Introduced in Senate,IS,Break Free From Plastic Pollution Act of 2021,https://www.congress.gov/117/bills/s984/generated/BILLS-117s984is.html,https://www.congress.gov/117/bills/s984/BILLS-117s984is.pdf
S. 3373,https://www.congress.gov/bill/117th-congress/senate-bill/3373,117,Public Law,PL,Sergeant First Class Heath Robinson Honoring our Promise to Address Comprehensive Toxics Act of 2022,https://www.congress.gov/117/plaws/publ168/generated/PLAW-117publ168_uslm.html,https://www.congress.gov/117/plaws/publ168/PLAW-117publ168.pdf
S. 3373,https://www.congress.gov/bill/117th-congress/senate-bill/3373,117,Engrossed Amendment House,EAH,Sergeant First Class Heath Robinson Honoring our Promise to Address Comprehensive Toxics Act of 2022,https://www.congress.gov/117/bills/s3373/generated/BILLS-117s3373eah.html,https://www.congress.gov/117/bills/s3373/BILLS-117s3373eah.pdf
S. 3373,https://www.congress.gov/bill/117th-congress/senate-bill/3373,117,Enrolled Bill,ENR,Sergeant First Class Heath Robinson Honoring our Promise to Address Comprehensive Toxics Act of 2022,https://www.congress.gov/117/bills/s3373/generated/BILLS-117s3373enr.html,https://www.congress.gov/117/bills/s3373/BILLS-117s3373enr.pdf
S. 2569,https://www.congress.gov/bill/117th-congress/senate-bill/2569,117,Introduced in Senate,IS,Domestic Workers Bill of Rights Act,https://www.congress.gov/117/bills/s2569/generated/BILLS-117s2569is.html,https://www.congress.gov/117/bills/s2569/BILLS-117s2569is.pdf
S. 1927,https://www.congress.gov/bill/117th-congress/senate-bill/1927,117,Introduced in Senate,IS,CAPTA Reauthorization Act of 2021,https://www.congress.gov/117/bills/s1927/generated/BILLS-117s1927is.html,https://www.congress.gov/117/bills/s1927/BILLS-117s1927is.pdf
S. 1927,https://www.congress.gov/bill/117th-congress/senate-bill/1927,117,Reported to Senate,RS,CAPTA Reauthorization Act of 2021,https://www.congress.gov/117/bills/s1927/generated/BILLS-117s1927rs.html,https://www.congress.gov/117/bills/s1927/BILLS-117s1927rs.pdf
S. 1337,https://www.congress.gov/bill/117th-congress/senate-bill/1337,117,Introduced in Senate,IS,Agriculture Resilience Act of 2021,https://www.congress.gov/117/bills/s1337/generated/BILLS-117s1337is.html,https://www.congress.gov/117/bills/s1337/BILLS-117s1337is.pdf
S. 2747,https://www.congress.gov/bill/117th-congress/senate-bill/2747,117,Placed on Calendar Senate,PCS,Freedom to Vote Act,https://www.congress.gov/117/bills/s2747/generated/BILLS-117s2747pcs.html,https://www.congress.gov/117/bills/s2747/BILLS-117s2747pcs.pdf
S. 5282,https://www.congress.gov/bill/117th-congress/senate-bill/5282,117,Introduced in Senate,IS,Affordable and Secure Food Act of 2022,https://www.congress.gov/117/bills/s5282/generated/BILLS-117s5282is.html,https://www.congress.gov/117/bills/s5282/BILLS-117s5282is.pdf
S. 3062,https://www.congress.gov/bill/117th-congress/senate-bill/3062,117,Introduced in Senate,IS,"Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2022",https://www.congress.gov/117/bills/s3062/generated/BILLS-117s3062is.html,https://www.congress.gov/117/bills/s3062/BILLS-117s3062is.pdf
S. 2820,https://www.congress.gov/bill/117th-congress/senate-bill/2820,117,Introduced in Senate,IS,DASH Act,https://www.congress.gov/117/bills/s2820/generated/BILLS-117s2820is.html,https://www.congress.gov/117/bills/s2820/BILLS-117s2820is.pdf
S. 1953,https://www.congress.gov/bill/117th-congress/senate-bill/1953,117,Introduced in Senate,IS,Surface Transportation Reauthorization Act of 2021,https://www.congress.gov/117/bills/s1953/generated/BILLS-117s1953is.html,https://www.congress.gov/117/bills/s1953/BILLS-117s1953is.pdf
S. 1931,https://www.congress.gov/bill/117th-congress/senate-bill/1931,117,Reported to Senate,RS,Surface Transportation Reauthorization Act of 2021,https://www.congress.gov/117/bills/s1931/generated/BILLS-117s1931rs.html,https://www.congress.gov/117/bills/s1931/BILLS-117s1931rs.pdf
S. 4659,https://www.congress.gov/bill/117th-congress/senate-bill/4659,117,Introduced in Senate,IS,"Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2023",https://www.congress.gov/117/bills/s4659/generated/BILLS-117s4659is.html,https://www.congress.gov/117/bills/s4659/BILLS-117s4659is.pdf
S. 1260,https://www.congress.gov/bill/117th-congress/senate-bill/1260,117,Reported to Senate,RS,United States Innovation and Competition Act of 2021,https://www.congress.gov/117/bills/s1260/generated/BILLS-117s1260rs.html,https://www.congress.gov/117/bills/s1260/BILLS-117s1260rs.pdf
S. 1260,https://www.congress.gov/bill/117th-congress/senate-bill/1260,117,Engrossed in Senate,ES,United States Innovation and Competition Act of 2021,https://www.congress.gov/117/bills/s1260/generated/BILLS-117s1260es.html,https://www.congress.gov/117/bills/s1260/BILLS-117s1260es.pdf
